name,NaPS,sorbent,Atoms,solvent,electronic_scf,vdw,Count,Mean /°,Median /°,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Ni–Na–S,Vacuum,False,False,6,95.20,103.94,38.93,35.54,15.89,-0.48
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,Vacuum,False,False,2,133.06,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,Vacuum,False,False,4,66.54,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Na,Vacuum,False,False,10,102.02,96.32,25.45,24.15,8.05,1.09
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,Vacuum,False,False,61,104.88,104.56,1.83,1.82,0.23,5.78
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
Na2S2@NiS2,Na2S2,NiS2,S–Ni–Na,Vacuum,False,False,6,95.58,86.91,39.15,35.73,15.98,0.47
