name,NaPS,sorbent,Atoms,solvent,electronic_scf,vdw,Count,Mean /°,Median /°,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@FeN4,Na2S2,FeN4,S–S–Na,Vacuum,True,False,4,67.19,66.99,3.55,3.07,1.77,0.25
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–C,Vacuum,True,False,126,120.00,120.00,0.00,0.00,0.00,-0.73
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–C–N,Vacuum,True,False,16,120.00,120.00,0.00,0.00,0.00,-1.13
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,C–N–Fe,Vacuum,True,False,8,120.00,120.00,20.43,19.11,7.22,0.00
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,N–Fe–N,Vacuum,True,False,6,119.98,98.21,47.02,42.93,19.20,0.86
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,C–N–C,Vacuum,True,False,4,120.00,120.00,0.00,0.00,0.00,-1.71
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,Vacuum,True,False,2,127.23,127.23,6.70,4.74,4.74,nan
