name,NaPS,sorbent,Atoms,solvent,electronic_scf,vdw,Count,Mean /Å,Median /Å,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,C–C,PC,True,False,96,1.4261,1.4261,0.0000,0.0000,0.0000,-0.5834
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-PC,Na2S2,graphene,S–S,PC,True,False,1,2.0428,2.0428,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,C–C,Glyme,True,False,96,1.4261,1.4259,0.0008,0.0008,0.0001,2.3442
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–S,Glyme,True,False,1,2.0718,2.0718,nan,0.0000,nan,nan
Na2S2@graphene-glyme,Na2S2,graphene,S–Na,Glyme,True,False,4,2.8286,2.8294,0.0063,0.0055,0.0031,-0.5499
Na2S2@graphene-glyme,Na2S2,graphene,S–Na,Glyme,True,False,4,2.8286,2.8294,0.0063,0.0055,0.0031,-0.5499
Na2S2@graphene-glyme,Na2S2,graphene,S–Na,Glyme,True,False,4,2.8286,2.8294,0.0063,0.0055,0.0031,-0.5499
Na2S2@graphene-glyme,Na2S2,graphene,S–Na,Glyme,True,False,4,2.8286,2.8294,0.0063,0.0055,0.0031,-0.5499
Na2S2@graphene-glyme,Na2S2,graphene,S–Na,Glyme,True,False,4,2.8286,2.8294,0.0063,0.0055,0.0031,-0.5499
Na2S2@graphene-glyme,Na2S2,graphene,S–Na,Glyme,True,False,4,2.8286,2.8294,0.0063,0.0055,0.0031,-0.5499
Na2S2@graphene-glyme,Na2S2,graphene,S–Na,Glyme,True,False,4,2.8286,2.8294,0.0063,0.0055,0.0031,-0.5499
Na2S2@graphene-glyme,Na2S2,graphene,S–Na,Glyme,True,False,4,2.8286,2.8294,0.0063,0.0055,0.0031,-0.5499
Na2S2@graphene-glyme,Na2S2,graphene,S–Na,Glyme,True,False,4,2.8286,2.8294,0.0063,0.0055,0.0031,-0.5499
Na2S2@graphene-glyme,Na2S2,graphene,S–Na,Glyme,True,False,4,2.8286,2.8294,0.0063,0.0055,0.0031,-0.5499
