name,NaPS,sorbent,Atoms,solvent,electronic_scf,vdw,Count,Mean /Å,Median /Å,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–S,Vacuum,True,True,1,2.0796,2.0796,nan,0.0000,nan,nan
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene-vdw,Na2S2,graphene,S–Na,Vacuum,True,True,4,2.7055,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,C–C,Vacuum,False,True,96,1.4261,1.4259,0.0009,0.0009,0.0001,2.1001
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–S,Vacuum,False,True,3,2.0769,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S4@graphene-vdw,Na2S4,graphene,S–Na,Vacuum,False,True,4,2.7664,2.7664,0.0028,0.0024,0.0014,-0.0955
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,C–C,Vacuum,True,True,96,1.4261,1.4258,0.0009,0.0009,0.0001,2.5202
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–S,Vacuum,True,True,4,2.0043,2.0045,0.0148,0.0128,0.0074,-0.0045
Na2S6@graphene-vdw,Na2S6,graphene,S–Na,Vacuum,True,True,6,2.8037,2.8135,0.0337,0.0308,0.0138,-0.6053
Na2S6@graphene-vdw,Na2S6,graphene,S–Na,Vacuum,True,True,6,2.8037,2.8135,0.0337,0.0308,0.0138,-0.6053
Na2S6@graphene-vdw,Na2S6,graphene,S–Na,Vacuum,True,True,6,2.8037,2.8135,0.0337,0.0308,0.0138,-0.6053
Na2S6@graphene-vdw,Na2S6,graphene,S–Na,Vacuum,True,True,6,2.8037,2.8135,0.0337,0.0308,0.0138,-0.6053
Na2S6@graphene-vdw,Na2S6,graphene,S–Na,Vacuum,True,True,6,2.8037,2.8135,0.0337,0.0308,0.0138,-0.6053
Na2S6@graphene-vdw,Na2S6,graphene,S–Na,Vacuum,True,True,6,2.8037,2.8135,0.0337,0.0308,0.0138,-0.6053
Na2S6@graphene-vdw,Na2S6,graphene,S–Na,Vacuum,True,True,6,2.8037,2.8135,0.0337,0.0308,0.0138,-0.6053
Na2S6@graphene-vdw,Na2S6,graphene,S–Na,Vacuum,True,True,6,2.8037,2.8135,0.0337,0.0308,0.0138,-0.6053
Na2S6@graphene-vdw,Na2S6,graphene,S–Na,Vacuum,True,True,6,2.8037,2.8135,0.0337,0.0308,0.0138,-0.6053
Na2S6@graphene-vdw,Na2S6,graphene,S–Na,Vacuum,True,True,6,2.8037,2.8135,0.0337,0.0308,0.0138,-0.6053
Na2S6@graphene-vdw,Na2S6,graphene,S–Na,Vacuum,True,True,6,2.8037,2.8135,0.0337,0.0308,0.0138,-0.6053
Na2S6@graphene-vdw,Na2S6,graphene,S–Na,Vacuum,True,True,6,2.8037,2.8135,0.0337,0.0308,0.0138,-0.6053
Na2S6@graphene-vdw,Na2S6,graphene,S–Na,Vacuum,True,True,6,2.8037,2.8135,0.0337,0.0308,0.0138,-0.6053
