name,NaPS,sorbent,Atoms,solvent,electronic_scf,vdw,Count,Mean /Å,Median /Å,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@FeN4,Na2S2,FeN4,N–Fe,Vacuum,True,False,4,1.8865,1.8865,0.0013,0.0011,0.0006,0.0018
Na2S2@FeN4,Na2S2,FeN4,N–Fe,Vacuum,True,False,4,1.8865,1.8865,0.0013,0.0011,0.0006,0.0018
Na2S2@FeN4,Na2S2,FeN4,N–Fe,Vacuum,True,False,4,1.8865,1.8865,0.0013,0.0011,0.0006,0.0018
Na2S2@FeN4,Na2S2,FeN4,N–Fe,Vacuum,True,False,4,1.8865,1.8865,0.0013,0.0011,0.0006,0.0018
Na2S2@FeN4,Na2S2,FeN4,N–Fe,Vacuum,True,False,4,1.8865,1.8865,0.0013,0.0011,0.0006,0.0018
Na2S2@FeN4,Na2S2,FeN4,N–Fe,Vacuum,True,False,4,1.8865,1.8865,0.0013,0.0011,0.0006,0.0018
Na2S2@FeN4,Na2S2,FeN4,N–Fe,Vacuum,True,False,4,1.8865,1.8865,0.0013,0.0011,0.0006,0.0018
Na2S2@FeN4,Na2S2,FeN4,N–Fe,Vacuum,True,False,4,1.8865,1.8865,0.0013,0.0011,0.0006,0.0018
Na2S2@FeN4,Na2S2,FeN4,N–Fe,Vacuum,True,False,4,1.8865,1.8865,0.0013,0.0011,0.0006,0.0018
Na2S2@FeN4,Na2S2,FeN4,N–Fe,Vacuum,True,False,4,1.8865,1.8865,0.0013,0.0011,0.0006,0.0018
Na2S2@FeN4,Na2S2,FeN4,N–Fe,Vacuum,True,False,4,1.8865,1.8865,0.0013,0.0011,0.0006,0.0018
Na2S2@FeN4,Na2S2,FeN4,N–Fe,Vacuum,True,False,4,1.8865,1.8865,0.0013,0.0011,0.0006,0.0018
Na2S2@FeN4,Na2S2,FeN4,N–Fe,Vacuum,True,False,4,1.8865,1.8865,0.0013,0.0011,0.0006,0.0018
Na2S2@FeN4,Na2S2,FeN4,N–Fe,Vacuum,True,False,4,1.8865,1.8865,0.0013,0.0011,0.0006,0.0018
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–Na,Vacuum,True,False,4,2.6998,2.6807,0.0735,0.0637,0.0368,1.0663
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,S–S,Vacuum,True,False,1,2.0963,2.0963,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,Fe–S,Vacuum,True,False,1,2.3508,2.3508,nan,0.0000,nan,nan
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–N,Vacuum,True,False,8,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4,Na2S2,FeN4,C–C,Vacuum,True,False,78,1.4261,1.4261,0.0000,0.0000,0.0000,0.0000
Na2S2@FeN4-PC,Na2S2,FeN4,C–C,PC,False,False,72,1.4261,1.4261,0.0000,0.0000,0.0000,-2.0857
Na2S2@FeN4-PC,Na2S2,FeN4,C–C,PC,False,False,72,1.4261,1.4261,0.0000,0.0000,0.0000,-2.0857
Na2S2@FeN4-PC,Na2S2,FeN4,C–C,PC,False,False,72,1.4261,1.4261,0.0000,0.0000,0.0000,-2.0857
Na2S2@FeN4-PC,Na2S2,FeN4,C–C,PC,False,False,72,1.4261,1.4261,0.0000,0.0000,0.0000,-2.0857
Na2S2@FeN4-PC,Na2S2,FeN4,C–C,PC,False,False,72,1.4261,1.4261,0.0000,0.0000,0.0000,-2.0857
Na2S2@FeN4-PC,Na2S2,FeN4,C–C,PC,False,False,72,1.4261,1.4261,0.0000,0.0000,0.0000,-2.0857
Na2S2@FeN4-PC,Na2S2,FeN4,C–C,PC,False,False,72,1.4261,1.4261,0.0000,0.0000,0.0000,-2.0857
Na2S2@FeN4-PC,Na2S2,FeN4,C–C,PC,False,False,72,1.4261,1.4261,0.0000,0.0000,0.0000,-2.0857
Na2S2@FeN4-PC,Na2S2,FeN4,C–C,PC,False,False,72,1.4261,1.4261,0.0000,0.0000,0.0000,-2.0857
Na2S2@FeN4-PC,Na2S2,FeN4,C–C,PC,False,False,72,1.4261,1.4261,0.0000,0.0000,0.0000,-2.0857
Na2S2@FeN4-PC,Na2S2,FeN4,C–C,PC,False,False,72,1.4261,1.4261,0.0000,0.0000,0.0000,-2.0857
Na2S2@FeN4-PC,Na2S2,FeN4,C–C,PC,False,False,72,1.4261,1.4261,0.0000,0.0000,0.0000,-2.0857
Na2S2@FeN4-PC,Na2S2,FeN4,C–C,PC,False,False,72,1.4261,1.4261,0.0000,0.0000,0.0000,-2.0857
Na2S2@FeN4-PC,Na2S2,FeN4,C–C,PC,False,False,72,1.4261,1.4261,0.0000,0.0000,0.0000,-2.0857
